,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(low.Speed.1).S12,0.3148002151247408,0.0066942643858512105,0.29962125732267975,0.3112859934745441,0.3153602136646392,0.31849076509700336,0.32900932130369975,8.862644114959538e-05
t_subj(low.Speed.1).S13,0.2581929547336595,0.0034211295338805797,0.24942647593760434,0.2565501773155256,0.2587993797760988,0.2605904400692021,0.263069945566689,7.631632058592631e-05
t_subj(low.Speed.1).S14,0.333821294731109,0.004858718519554128,0.322228030127795,0.3310596979622642,0.3348506919863417,0.33744637081922135,0.3406597847121551,9.573937818220975e-05
t_subj(low.Speed.1).S15,0.4135753721641917,0.012528530043141297,0.3866930966288438,0.40534553057392186,0.4144826981781365,0.42238369094353034,0.43572615072756127,0.00017291566456156932
t_subj(low.Speed.1).S16,0.36549253723846975,0.005660426547988582,0.3532444381045624,0.36214969073546543,0.3658396045114076,0.3691828524214213,0.3764340859563649,7.943255225766326e-05
t_subj(low.Speed.1).S2,0.28631419512937,0.005721645556036158,0.2741672001323243,0.28271951194156864,0.2863636142273324,0.2906269847409415,0.2961999467898252,8.473625027860597e-05
t_subj(low.Speed.1).S3,0.32422985442666175,0.007849123809860414,0.30850200431568736,0.31875374399800255,0.3243355389410398,0.330221444463707,0.33828835624417064,0.00010822046297893986
t_subj(low.Speed.1).S4,0.20035181835387078,0.0064205090681887554,0.18767956089652246,0.19606700463124063,0.20012336258306182,0.2048306314598293,0.21202297653039118,0.00010942249755671332
t_subj(low.Speed.1).S5,0.4150041609950802,0.01011929203121176,0.39419871215607,0.4081211861554203,0.41563902875732717,0.4220903836984187,0.4332771604352227,0.00014677525037586444
t_subj(low.Speed.1).S6,0.3064167810809582,0.00796917666695615,0.29016312137027644,0.3010065884429087,0.3063884940096206,0.3120581556527331,0.32122508261134936,0.00012135772725102758
t_subj(low.Speed.1).S7,0.327151636873942,0.009567360656035018,0.30599215075613256,0.32139278487432493,0.32799848588095626,0.333970017722168,0.3431099404914554,0.00014273538265036886
t_subj(low.Speed.1).S8,0.3414194060435838,0.00890832715779993,0.32295479794850085,0.3357266900449849,0.34171549782575306,0.3477005666911829,0.35782740023760257,0.00011617661552572644
t_subj(low.Speed.1).S9,0.3020401628852013,0.0059791965310499766,0.2885486075772427,0.2986247311067766,0.3030553298545278,0.3055636708627209,0.3135795857900366,9.01873212175558e-05
t_subj(low.Speed.2).S1,0.30703444519468315,0.0065395846436011144,0.29338283732882237,0.30281127680798814,0.3072181727533231,0.31176108225230265,0.3184148502344993,9.919136959633827e-05
t_subj(low.Speed.2).S10,0.37303366488695855,0.008066608864820739,0.3566319923600783,0.36770600228004774,0.3733587012739483,0.3785117081366263,0.38820407743836016,0.00011023120195227863
t_subj(low.Speed.2).S11,0.33551744077550094,0.008448527559804868,0.3176436976473489,0.33018720036421506,0.33561227137519606,0.3411803023324949,0.35149906103023587,0.0001166158357870257
