,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(high.Speed.4).S12,0.24559657512361596,0.00658571436644137,0.23189983032034736,0.24068226736955461,0.24637475434665254,0.25093672461840755,0.2556971670745918,0.00017770695630801874
t_subj(high.Speed.4).S13,0.16781902535784976,0.007919162952776527,0.15038410317861237,0.16327794684711147,0.16766701840340803,0.17335437279905977,0.1820283792898358,0.00016087977496276811
t_subj(high.Speed.4).S14,0.21670947113055664,0.013300802369742208,0.18897983975724608,0.20826080055528529,0.21744662259851083,0.22612458506435834,0.24046112714467388,0.00023079838002294908
t_subj(high.Speed.4).S15,0.29003940975026343,0.015535128502878979,0.2570102532415779,0.2800472337846864,0.29136952598736116,0.30089780206572503,0.317700085950512,0.0002163036814838924
t_subj(high.Speed.4).S16,0.273600087935817,0.012885216901668961,0.24654718815615062,0.26544665845590376,0.2741366205257929,0.28296081434940284,0.2968750258936316,0.00020835443080421587
t_subj(high.Speed.4).S2,0.1828433083343779,0.008732474088383563,0.16437906401810795,0.1770536351836523,0.18338257184763268,0.18921345466446446,0.19809008509939427,0.00015275114976371764
t_subj(high.Speed.4).S3,0.24739627514740528,0.009712651190748585,0.2277752084205505,0.24110311236920906,0.24731236509078916,0.25396809042080265,0.2646696126011081,0.0001555887440801397
t_subj(high.Speed.4).S4,0.139482664131951,0.008046922227967991,0.12314493949866773,0.13415937057248556,0.1402205596269051,0.14495315012157142,0.15445052945472643,0.00016966201315882676
t_subj(high.Speed.4).S5,0.26212842858009067,0.0219614243871745,0.21576857882871486,0.24756872884160272,0.26329723962004004,0.27786420988377875,0.30121102417752726,0.0002987670686377975
t_subj(high.Speed.4).S6,0.26113100743206186,0.010486150179852112,0.23949784862623366,0.2538815311230505,0.2615157578463922,0.2683044825138506,0.28096404151681825,0.0001701459023937875
t_subj(high.Speed.4).S7,0.24755744621583284,0.011381315934055992,0.22475812287624458,0.24011387718919008,0.24766407514230016,0.2560877239619263,0.26822593096716385,0.0002083315476624263
t_subj(high.Speed.4).S8,0.28583695292311384,0.010262430641319998,0.263334760532039,0.27927254546166014,0.2867134700009623,0.29329586175027705,0.3032993282075916,0.00018630674390932164
t_subj(high.Speed.4).S9,0.23119111699987252,0.00951094962012276,0.21105871645313687,0.2255965514130256,0.2309466513187138,0.23890707704617767,0.24568246896618412,0.0001677489772278659
t_subj(high.Speed.5).S1,0.24133350719735133,0.009307796821053003,0.22060637917667916,0.23476285119382528,0.24257555357824373,0.24806852998706688,0.2587670178582562,0.00017002262480142298
t_subj(high.Speed.5).S10,0.3129415767273436,0.006830799600943274,0.2991441289570808,0.30875467888257613,0.3134839315998417,0.31772836789332654,0.3257009633478247,0.00010795711021978932
t_subj(high.Speed.5).S11,0.26850697828491704,0.011068253754777876,0.24613317240425042,0.26087628819975645,0.26932517151644186,0.2764375299679927,0.28854720455349986,0.00020496827689197032
t_subj(high.Speed.5).S12,0.24908195593755894,0.007830034097415084,0.23244300481817642,0.24404334662671665,0.2492107281104918,0.2546269006823915,0.263159949778574,0.00015080711610680335
t_subj(high.Speed.5).S13,0.14909181223189807,0.010864949506663144,0.1258539978839306,0.14257465535179345,0.14966111139312355,0.15675406896873084,0.16809996876557515,0.00016519167745843657
t_subj(high.Speed.5).S14,0.2373711527598716,0.007719573372838104,0.21858787372313368,0.2334638986606839,0.2384254126175123,0.24246103894403448,0.24948886322592354,0.0001662592453106365
t_subj(high.Speed.5).S15,0.2564866727573027,0.015226086742102367,0.2262617479394972,0.24586998904652965,0.2565612979636662,0.26724477022112336,0.2862257175437201,0.00024986410459671956
t_subj(high.Speed.5).S16,0.278746061722475,0.012560351030312925,0.2516174661705552,0.2707501036536483,0.2797146516207794,0.28785543936003527,0.30075308727039135,0.0002005140569358025
t_subj(high.Speed.5).S2,0.18646992768294812,0.008499999023220305,0.1688486038012721,0.18099961375424617,0.18660310093903643,0.1925332198711795,0.2019793198095316,0.0001186910654495751
t_subj(high.Speed.5).S3,0.25009868440869565,0.00921946082674476,0.2310741074595692,0.24427811705647423,0.25024194473718,0.2570429625611381,0.26576037093414706,0.00014153906355978007
t_subj(high.Speed.5).S4,0.1224497924616307,0.00806489725687293,0.10571775585558128,0.11715163229286406,0.12275096919627523,0.12814514325300483,0.13743369595702573,0.00016930211306673303
t_subj(high.Speed.5).S5,0.2646001270220322,0.02162974028756472,0.2213359805706561,0.2497957758677879,0.2651788921530166,0.2803024297542076,0.3044043073439516,0.00028505122655121505
t_subj(high.Speed.5).S6,0.24737134855434167,0.013962151489065957,0.21848867730668511,0.23757153764886843,0.24788842246057735,0.25730071926937775,0.27349486259569283,0.00024008431660681339
t_subj(high.Speed.5).S7,0.24631131455598068,0.011251256113010588,0.2222554183721685,0.23888630398211477,0.2475112905701789,0.25388668428778105,0.2673144719551153,0.00019499955499227263
t_subj(high.Speed.5).S8,0.28688793722293043,0.01061409432930147,0.26327123100882016,0.2803013704434074,0.287686461106351,0.2942691629882513,0.3051189965133197,0.00019593689495914424
t_subj(high.Speed.5).S9,0.23870286063053814,0.009664534189141406,0.2183487086671656,0.23343845972440108,0.238384252901867,0.2462129892667962,0.2540667945126698,0.00014765536389660443
t_subj(high.Speed.6).S1,0.24540270590214283,0.008519823968173112,0.2271700548105167,0.2395169915289479,0.2455074168480965,0.2518555375870824,0.259704785392066,0.00013729443220054075
t_subj(high.Speed.6).S10,0.3040220069652655,0.008992924606688608,0.28456147901260437,0.298873690633097,0.30448915159317097,0.31020149648947104,0.3192608049665879,0.0001619907381469758
t_subj(high.Speed.6).S11,0.27701990098779805,0.008563133440935112,0.2591497444240911,0.2708929495159473,0.2782080966717715,0.28325231431719733,0.29200468373081445,0.0001309129842964479
t_subj(high.Speed.6).S12,0.24405890412306575,0.0057280595979910575,0.2316308069588628,0.24075872291315684,0.24413984941292002,0.24769710840696957,0.2547599815942964,0.00012095584640679949
t_subj(high.Speed.6).S13,0.1610518454131622,0.008642843437376377,0.1428813980185401,0.15544868245776428,0.16138026605524433,0.16720870305021776,0.17681809972224732,0.00014170346647714865
t_subj(high.Speed.6).S14,0.2225702582176563,0.01287192899079355,0.19486989100989682,0.2143273204012265,0.22338982028527704,0.2316806419545113,0.24410951007293652,0.0002256509063164039
t_subj(high.Speed.6).S15,0.285139355045957,0.015723897673154696,0.2505725481586013,0.2757414082136873,0.2867666457841896,0.2963123506641509,0.3117385963337439,0.000250410643359452
t_subj(high.Speed.6).S16,0.2776966916351632,0.012836611140095102,0.2509277890890359,0.2692016236831206,0.2785081143332943,0.2867592348093847,0.30044804833896066,0.0002093398812780515
t_subj(high.Speed.6).S2,0.19605371560027302,0.008008278197398331,0.17905055466401418,0.19091892943982644,0.1962838358797695,0.20178909326567182,0.21040790441761653,0.0001375366288125899
t_subj(high.Speed.6).S3,0.24819845083105133,0.008827870770745967,0.2286637485031458,0.2426830515821617,0.24885605115105647,0.2547789228814701,0.26267405875512934,0.00017500088693388216
t_subj(high.Speed.6).S4,0.13553304460559792,0.006437040275009255,0.12055055296917491,0.13189691539034765,0.1364021661272386,0.1399626980985984,0.14663197569980466,0.0001520502065501932
